,name,time,content,source,url
1695,XPEV,660326820,Here's The New Highest Tesla Price Target And Why Shares Could Jump 30% More,Investor's Business Daily,https://www.investors.com/news/heres-the-new-highest-tesla-price-target-and-why-shares-could-jump-30-more/?src=A00220
1696,XPEV,660301440,"XPeng downgraded at UBS, as stock has run up too much to keep buying",MarketWatch,https://www.marketwatch.com/story/xpeng-downgraded-at-ubs-as-stock-has-run-up-too-much-to-keep-buying-11607004263?siteid=yhoof2
1697,XPEV,660286800,Stop Dissing Electric-Car Companies Already,Bloomberg,https://finance.yahoo.com/news/stop-dissing-electric-car-companies-100008815.html
1698,XPEV,660240300,"Li Auto, Nio, Xpeng EV Sales Jump As Wall Street Sees Leaders Emerge From The Pack",Investor's Business Daily,https://www.investors.com/news/ev-stocks-nio-xpeng-li-auto-byd-electric-car-november-2020-sales/?src=A00220
1699,XPEV,660195660,Investors wanted Nikola to be the next Tesla. It's not.,Yahoo Finance,https://finance.yahoo.com/news/investors-wanted-nikola-to-be-tesla-its-not-204150259.html
1700,XPEV,660190560,"Li Autos stock bounces back, along with other China EV makers, as Lis public share offering is offset by upbeat delivery data",MarketWatch,https://www.marketwatch.com/story/li-autos-stock-erases-gains-after-delivery-data-as-other-china-based-ev-makers-keep-falling-11606910719?siteid=yhoof2
1701,XPEV,660182520,"Dow Jones Reverses Higher Amid U.K. Vaccine Approval; Tesla Skids, While Chinese EV Stocks Li Auto, Nio, Xpeng Dive",Investor's Business Daily,https://www.investors.com/market-trend/stock-market-today/dow-jones-stock-market-rally-coronavirus-vaccine-approval-tesla-stock-nio-stock/?src=A00220
1702,XPEV,660142800,Tesla's valuation has gotten 'out of control': Miller Tabak strategist,Yahoo Finance,https://finance.yahoo.com/news/teslas-valuation-has-gotten-out-of-control-miller-tabak-strategist-180029860.html
1703,XPEV,660097980,"Nio, XPeng stocks swing to losses despite big jumps in November deliveries",MarketWatch,https://www.marketwatch.com/story/nios-stock-surges-as-november-2020-deliveries-more-than-doubled-11606826903?siteid=yhoof2
1704,XPEV,660138840,"Dow Jones Rallies 400 Points Amid Vaccine News, As Apple, Tesla Jump; Chinese EV Stocks Nio, Xpeng Tumble",Investor's Business Daily,https://www.investors.com/market-trend/stock-market-today/dow-jones-stock-market-rally-coronavirus-vaccine-tesla-stock-nio-xpeng-zoom-earnings/?src=A00220
1705,XPEV,660126360,"Dow Jones Futures Signal Stock Market Rally; Tesla, Moderna Lead Five Big 2020 Winners Moving Early",Investor's Business Daily,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-signal-stock-market-rally-tesla-stock-nio-xpeng-moderna-zoom-move/?src=A00220
1706,XPEV,660125460,Here comes the next shoe to drop for Nikola,Yahoo Finance,https://finance.yahoo.com/news/here-comes-the-next-shoe-to-drop-for-nikola-131122816.html
1707,XPEV,660110400,Xpeng Announces Vehicle Delivery Results for November 2020,Business Wire,https://finance.yahoo.com/news/xpeng-announces-vehicle-delivery-results-090000116.html
1708,XPEV,660073080,It's Official: Tesla Model Y Gets Green Light For China Sales,Investor's Business Daily,https://www.investors.com/news/tesla-model-y-gets-china-green-light-tesla-stock/?src=A00220
1709,XPEV,660029580,"Dow Jones Futures: Tesla Rallies On S&P 500 News; Zoom Video Falls On Earnings; Apple, AMD Lead Stock Market Rally",Investor's Business Daily,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-tesla-stock-s-and-p-500-zoom-video-apple-amd-lead-stock-market-rally/?src=A00220
1710,XPEV,660022680,Kandi stock plunges after short seller alleges brazen scheme to falsify revenue,MarketWatch,https://www.marketwatch.com/story/kandi-stock-plunges-after-short-seller-alleges-brazen-scheme-to-falsify-revenue-11606768688?siteid=yhoof2
1711,XPEV,660031200,Traditional Auto Makers Are Getting Into EVs. Here Are Their Plans to Battle Tesla.,Barrons.com,https://www.barrons.com/articles/traditional-auto-makers-are-getting-into-evs-here-are-their-plans-to-battle-tesla-51606734002?siteid=yhoof2
1712,XPEV,659867640,"Dow Jones Futures: Stock Market Rally Flashes Mixed Signals; Watch Apple, Tesla Rival Nio, Zoom Video, CrowdStrike",Investor's Business Daily,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-stock-market-rally-signals-apple-stock-nio-zoom-in-focus/?src=A00220
1713,XPEV,659798400,"More Than 100,000 Tesla Vehicles Probed For Safety Issue",Investor's Business Daily,https://www.investors.com/news/tesla-stock-more-than-100000-vehicles-probed-safety-issue/?src=A00220
1714,XPEV,659761260,How Much Of XPeng Inc. (NYSE:XPEV) Do Insiders Own?,Simply Wall St.,https://finance.yahoo.com/news/much-xpeng-inc-nyse-xpev-080144177.html
1715,XPEV,659759400,Electric Carmakers Are in a Stock Market Bubble,Bloomberg,https://finance.yahoo.com/news/electric-carmakers-stock-market-bubble-073017390.html
1716,XPEV,659635500,Electric-Car Stocks Fall As China Signals Crackdown; Nikola-GM Doubts Grow,Investor's Business Daily,https://www.investors.com/news/electric-car-stocks-china-signals-crackdown-nikola-nears-gm-deadline/?src=A00220
1717,XPEV,659587260,JPMorgan analyst 'skeptical' that Nikola's Badger pick-up truck initiative with GM will proceed,Yahoo Finance,https://finance.yahoo.com/news/jp-morgan-analyst-skeptical-that-nikolas-badger-pickup-truck-initiative-with-gm-will-proceed-194108338.html
1718,XPEV,659582700,Nio Investors Are Facing the Bubble,InvestorPlace,https://finance.yahoo.com/news/nio-investors-facing-bubble-182524193.html
1719,XPEV,659577600,"Dow Jones Falls From Record Highs; Tesla Reverses Amid Recall, While Chinese EV Stocks Li Auto, Nio, Xpeng Tumble",Investor's Business Daily,https://www.investors.com/market-trend/stock-market-today/dow-jones-stock-market-rally-tesla-stock-recall-nio-li-auto-xpeng-nikola/?src=A00220
1720,XPEV,659548980,"Tesla, Nikola Rally While Chinese Electric Car Stocks Veer Off",Investor's Business Daily,https://www.investors.com/news/electric-car-stocks-tesla-nikola-chinese-ev-stocks-amid-transition/?src=A00220
1721,XPEV,659521680,"Dow Jones Futures: Latest Bitcoin Play In Buy Zone As Tesla, Nio, Xpeng Fly; Apple Stock Breaks Support",Investor's Business Daily,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-bitcoin-play-paypal-in-buy-zone-tesla-nio-xpeng-fly-apple-stock-breaks-support/?src=A00220
1722,XPEV,659462520,"Niu Earnings Disappoint, E-Scooter Maker Falls",Investor's Business Daily,https://www.investors.com/news/niu-stock-niu-earnings-q3-2020/?src=A00220
1723,XPEV,659356860,"Arrival, the latest EV company set to enter the public markets",Yahoo Finance,https://finance.yahoo.com/news/arrival-the-latest-ev-company-set-to-enter-the-public-markets-154151801.html
1724,XPEV,659198880,"Tesla, XPeng, Other EV Stocks Are On Fire. This Is Why.",Barrons.com,https://www.barrons.com/articles/tesla-xpeng-other-ev-stocks-are-on-fire-this-is-why-51605901707?siteid=yhoof2
1725,XPEV,659186160,Wait For a Pullback Before Jumping Into Xpeng Stock,InvestorPlace,https://finance.yahoo.com/news/wait-pullback-jumping-xpeng-stock-161603570.html
1726,XPEV,659181540,Xpeng Presents P7 Wing Limited Edition at Auto Guangzhou,Business Wire,https://finance.yahoo.com/news/xpeng-presents-p7-wing-limited-145900892.html
1727,XPEV,659142600,Xpeng Announces Next-gen Autonomous Driving Architecture at Auto Guangzhou 2020,Business Wire,https://finance.yahoo.com/news/xpeng-announces-next-gen-autonomous-041000209.html
1728,XPEV,659079000,"Dow Jones Futures: AMD, Twilio Flash Early Entries, Tesla, Nio Keep Rising In Stock Market Rally; Workday Earnings Top",Investor's Business Daily,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-amd-twilio-hit-buy-points-tesla-nio-stock-market-rally-workday-earnings-top/?src=A00220
1729,XPEV,659088840,"Dow Jones Futures: Coronavirus News Hits Stock Market Rally, But Tesla Breaks Out; Nvidia Earnings Strong",Investor's Business Daily,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-coronavirus-news-hits-stock-market-rally-tesla-stock-breaks-out-nio-nvidia-earnings/?src=A00220
1730,XPEV,659017020,"Tesla stock: Shares rise on Morgan Stanley upgrade, citing 'internet of cars' is real opportunity",Yahoo Finance,https://finance.yahoo.com/news/tesla-stock-shares-rise-on-morgan-stanley-upgrade-citing-internet-of-cars-is-real-171752394.html
1731,XPEV,658962600,"Electric Car Maker Nio Beats Q3 Forecasts, Guides High While Deliveries Continue Slowing",Investor's Business Daily,https://www.investors.com/news/nio-stock-nio-earnings-q3-2020-after-li-auto-xpeng-mixed/?src=A00220
1732,XPEV,658905660,NIO tops forecasts with latest results,Yahoo Finance Video,https://finance.yahoo.com/video/nio-tops-forecasts-latest-results-222150866.html
1733,XPEV,658904880,"Tesla, IBD Stock Of The Day, Gaps Higher On S&P 500 News, Nears Buy Point",Investor's Business Daily,https://www.investors.com/research/ibd-stock-of-the-day/tesla-stock-joins-s-and-p-500-near-buy-point/?src=A00220
1734,XPEV,658888560,NIO earnings: Chinese EV maker beats on revenue in the 3rd quarter,Yahoo Finance,https://finance.yahoo.com/news/nio-earnings-chinese-ev-maker-173650166.html
1735,XPEV,658914060,"Nio's stock rises ahead of earnings as Tesla surge, upbeat analyst call provide a boost",MarketWatch,https://www.marketwatch.com/story/nios-stock-rises-ahead-of-earnings-as-tesla-surge-upbeat-analyst-call-provide-a-boost-2020-11-17?siteid=yhoof2
1736,XPEV,658862100,Nio Is the Last Chinese EV Maker to Report Earnings. Can It Outdo Li and XPeng?,Barrons.com,https://www.barrons.com/articles/nio-is-last-chinese-ev-maker-to-report-earnings-can-it-outdo-li-and-xpeng-51605564849?siteid=yhoof2
1737,XPEV,658838400,"Li Auto Stock Is Upgraded, Xpeng Target Is Raised. Its the Wild West on EV Ratings.",Barrons.com,https://www.barrons.com/articles/li-auto-stock-is-upgraded-xpeng-target-is-raised-its-the-wild-west-on-ev-ratings-51605541204?siteid=yhoof2
1738,XPEV,658834620,"XPeng Is a Winner, But How Much Higher Can It Go?",TipRanks,https://finance.yahoo.com/news/xpeng-winner-much-higher-143754891.html
1739,XPEV,658831620,Nio's stock extends pullback ahead of earnings report,MarketWatch,https://www.marketwatch.com/story/nios-stock-extends-pullback-ahead-of-earnings-report-2020-11-16?siteid=yhoof2
1740,XPEV,658602060,MoneyLine Podcast: This Weeks Hottest Sector May Surprise You,InvestorPlace,https://finance.yahoo.com/news/moneyline-podcast-week-hottest-sector-220138542.html
1741,XPEV,658556580,Chinese Electric Car Stocks Rally Comes To Screeching Halt As Short Seller Warns,Investor's Business Daily,https://www.investors.com/news/electric-car-stocks-xpeng-motors-earnings-li-auto-earnings-hyliion-earnings-q3-2020/?src=A00220
1742,XPEV,658556520,"Stock Market Rally Hits High In Wild Coronavirus Vaccine Week; Pfizer, Moderna, Xpeng, Li Auto, Pinduoduo In Focus",Investor's Business Daily,https://www.investors.com/news/stock-market-rally-pfizer-coronavirus-vaccine-moderna-xpeng-li-auto-pinduoduo/?src=A00220
1743,XPEV,658543080,"Chinese EV maker Li Auto shares soar on revenue beat, while Citron 'pulls the plug' on NIO",Yahoo Finance,https://finance.yahoo.com/news/chinese-ev-maker-li-auto-shares-soar-on-revenue-beat-while-citron-pulls-the-plug-on-nio-173819203.html
1744,XPEV,658567920,"Li Auto's stock rockets again, after first earnings report beats revenue expectations",MarketWatch,https://www.marketwatch.com/story/li-autos-stock-rockets-again-after-first-earnings-report-beats-revenue-expectations-2020-11-13?siteid=yhoof2
1745,CCL,662042400,"Why Carnival Corporation, Royal Caribbean, and Norwegian Cruise Line Stocks Recovered Today",Motley Fool,https://www.fool.com/investing/2020/12/23/why-carnival-corporation-royal-caribbean-and-norwe/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1746,CCL,662032680,Cruise Line Stocks Hit Choppy Waters Amid New Virus Strain,Investopedia,https://www.investopedia.com/cruise-line-stocks-hit-choppy-waters-amid-new-virus-strain-5093541?utm_campaign=quote-yahoo&utm_source=yahoo&utm_medium=referral
1747,CCL,661966920,"Why Carnival Corporation, Royal Caribbean, and Norwegian Cruise Line Stocks Sank Today",Motley Fool,https://www.fool.com/investing/2020/12/22/why-carnival-corporation-royal-caribbean-and-norwe/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1748,CCL,661950780,J.P. Morgan: 2 Cruise Line Stocks to Bet on (And 1 to Avoid),TipRanks,https://finance.yahoo.com/news/j-p-morgan-2-cruise-161327766.html
1749,CCL,661949040,Is Royal Caribbean (RCL) Doomed to Have a Terrible 2021 Too?,Zacks,https://finance.yahoo.com/news/royal-caribbean-rcl-doomed-terrible-154403354.html
1750,CCL,661946400,Why Is Everyone Talking About Carnival Stock?,Motley Fool,https://www.fool.com/investing/2020/12/22/why-is-everyone-talking-about-carnival-stock/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1751,CCL,661943700,"Handover Of Costa Firenze, The Ship Inspired By The Beauty Of The Renaissance",PR Newswire,https://finance.yahoo.com/news/handover-costa-firenze-ship-inspired-141500954.html
1752,CCL,661934220,The cruise industry wont return to pre-pandemic levels until 2030: analyst,Yahoo Finance,https://finance.yahoo.com/news/the-cruise-industry-wont-return-to-prepandemic-levels-until-2030-analyst-113723336.html
1753,CCL,661873620,Is CCL A Good Stock To Buy According To Hedge Funds?,Insider Monkey,https://finance.yahoo.com/news/ccl-good-stock-buy-according-184732180.html
1754,CCL,661824360,"Why Carnival, Royal Caribbean, and Norwegian Cruise Line Stocks Fell Today",Motley Fool,https://www.fool.com/investing/2020/12/21/why-carnival-royal-caribbean-and-norwegian-cruise/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1755,CCL,661860180,Return On Capital Employed Overview: Carnival,Benzinga,https://finance.yahoo.com/news/return-capital-employed-overview-carnival-150321175.html
1756,CCL,661858140,Carnival (CCL) Expands Cruise Fleet With 1st LNG-Based Ship,Zacks,https://finance.yahoo.com/news/carnival-ccl-expands-cruise-fleet-142902840.html
1757,CCL,661851960,"Ranking Cruise Line Stocks in 2021 Is as Easy as 1, 2, 3",Motley Fool,https://www.fool.com/investing/2020/12/21/ranking-cruise-line-stocks-in-2021-is-as-easy-as-1/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1758,CCL,661851900,Will Carnival Stock Reach $30 By 2022?,Benzinga,https://finance.yahoo.com/news/carnival-stock-reach-30-2022-124530042.html
1759,CCL,661608000,Carnival Takes Possession of First LNG-Powered Cruise Ship in North America,Motley Fool,https://www.fool.com/investing/2020/12/18/carnival-takes-possession-of-first-lng-powered-cru/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1760,CCL,661593600,Carnival Cruise Line Takes Delivery Of Mardi Gras,PR Newswire,https://finance.yahoo.com/news/carnival-cruise-line-takes-delivery-130000659.html
1761,CCL,661513980,Is Carnival Stock a Buy?,Motley Fool,https://www.fool.com/investing/2020/12/17/is-carnival-stock-a-buy/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1762,CCL,661455720,Americas Zombie Companies Rack Up $2 Trillion of Debt,Bloomberg,https://finance.yahoo.com/news/america-zombie-companies-racked-1-110000761.html
1763,CCL,661424400,"Holland America Line Offers a FREE Interior Stateroom with a Verandah or Suite Booking in Unprecedented 'Buy One, Gift One' Promotion",PR Newswire,https://finance.yahoo.com/news/holland-america-line-offers-free-140000931.html
1764,CCL,661353900,Top Cruise Line Stocks for Q1 2021,Investopedia,https://www.investopedia.com/top-cruise-line-stocks-5078432?utm_campaign=quote-yahoo&utm_source=yahoo&utm_medium=referral
1765,CCL,661341540,Unusual Options Activity Insight: Carnival,Benzinga,https://finance.yahoo.com/news/unusual-options-activity-insight-carnival-145934916.html
1766,CCL,661340520,Factors Setting the Tone for Carnival's (CCL) Q4 Earnings,Zacks,https://finance.yahoo.com/news/factors-setting-tone-carnivals-ccl-144202098.html
1767,CCL,661283100,Carnival (CCL) Dips More Than Broader Markets: What You Should Know,Zacks,https://finance.yahoo.com/news/carnival-ccl-dips-more-broader-224510124.html
1768,CCL,661262100,Will Norwegian Cruise Line Stock Keep Losing in 2021?,Motley Fool,https://www.fool.com/investing/2020/12/14/will-norwegian-cruise-line-stock-keep-losing-in-20/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1769,CCL,661261380,Why Carnival Corporation Stock Popped Monday Morning,Motley Fool,https://www.fool.com/investing/2020/12/14/why-carnival-corporation-stock-popped-monday-morni/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1770,CCL,661259940,Is CUK A Good Stock To Buy Now?,Insider Monkey,https://finance.yahoo.com/news/cuk-good-stock-buy-now-161947734.html
1771,CCL,661255200,Seabourn Announces Updated 7-Day Itineraries And Schedule Changes To 2021 Alaska And British Columbia Season,PR Newswire,https://finance.yahoo.com/news/seabourn-announces-updated-7-day-150000921.html
1772,CCL,660997800,"Royal Caribbean, Norwegian Cruise Line Are Put on Credit Watch Over Extended Suspensions",Barrons.com,https://www.barrons.com/articles/royal-caribbean-norwegian-cruise-line-are-put-on-credit-watch-over-extended-suspensions-51607700601?siteid=yhoof2
1773,CCL,660996300,Unusual Options Activity Insight: Carnival,Benzinga,https://finance.yahoo.com/news/unusual-options-activity-insight-carnival-150529419.html
1774,CCL,660902700,3 Hard-Hit Companies Doing Brilliant Things in Their Darkest Hour,Motley Fool,https://www.fool.com/investing/2020/12/10/3-hard-hit-companies-doing-brilliant-things-in-the/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1775,CCL,660901440,Carnival (CCL) Stock Down on Extended Voyage Suspension,Zacks,https://finance.yahoo.com/news/carnival-ccl-stock-down-extended-124412727.html
1776,CCL,660895200,Bear Of The Day: Royal Caribbean Cruises (RCL),Zacks,https://finance.yahoo.com/news/bear-day-royal-caribbean-cruises-110011349.html
1777,CCL,660847200,"Why Carnival, Royal Caribbean, and Norwegian Cruise Line Stocks Suddenly Dropped Today",Motley Fool,https://www.fool.com/investing/2020/12/09/why-carnival-royal-caribbean-and-norwegian-cruise/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1778,CCL,660799800,Give the Gift of Future Cruise Travel this Holiday Season with a Holland America Line Gift Card,PR Newswire,https://finance.yahoo.com/news/gift-future-cruise-travel-holiday-203000480.html
1779,CCL,660796320,"Holland America Line Kicks Off Cruise Wave Season with 'BIG' Stateroom Upgrades, Free Gratuities and One-Night Specialty Dining, Beverages and Free/Reduced Kids Fares",PR Newswire,https://finance.yahoo.com/news/holland-america-line-kicks-off-193200019.html
1780,CCL,660796320,"Holland America Line Kicks Off Cruise Wave Season with 'BIG' Stateroom Upgrades, Free Gratuities and One-Night Specialty Dining, Beverages and Free/Reduced Kids Fares",CNW Group,https://finance.yahoo.com/news/holland-america-line-kicks-off-193200523.html
1781,CCL,660788460,Carnival Is Canceling Cruises Deep Into 2021,Motley Fool,https://www.fool.com/investing/2020/12/09/carnival-is-canceling-cruises-deep-into-2021/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1782,CCL,660819600,Princess Cruises Introduces the New Princess Promise - Reaffirming Commitment to Exceptional Onboard Service and Guest Satisfaction,PR Newswire,https://finance.yahoo.com/news/princess-cruises-introduces-princess-promise-140000681.html
1783,CCL,660805500,Cunard Extends Pause in Operations,PR Newswire,https://finance.yahoo.com/news/cunard-extends-pause-operations-100500731.html
1784,CCL,660747000,"Norwegian Cruise's stock surges toward 9-month high, and sixth-straight gain",MarketWatch,https://www.marketwatch.com/story/norwegian-cruises-stock-surges-toward-9-month-high-and-sixth-straight-gain-2020-12-08?siteid=yhoof2
1785,CCL,660678300,Carnival (CCL) Dips More Than Broader Markets: What You Should Know,Zacks,https://finance.yahoo.com/news/carnival-ccl-dips-more-broader-224510330.html
1786,CCL,660655620,3 Reasons Cruise Line Stocks Aren't Hitting All-Time Highs Anytime Soon,Motley Fool,https://www.fool.com/investing/2020/12/07/3-reasons-cruise-line-stocks-arent-hitting-all-tim/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1787,CCL,660637860,Here's the Crazy Way Cruise Line Stocks Could Get Back to All-Time Highs,Motley Fool,https://www.fool.com/investing/2020/12/07/heres-the-crazy-way-cruise-line-companies-could-ge/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1788,CCL,660399540,There is Light at the End of the Tunnel For Carnival Stock,InvestorPlace,https://finance.yahoo.com/news/light-end-tunnel-carnival-stock-171951925.html
1789,CCL,660395820,"Royal Caribbean, Carnival, and Norwegian Cruise Line Stock Up for a Cruel Winter",Motley Fool,https://www.fool.com/investing/2020/12/04/royal-caribbean-carnival-and-norwegian-cruise-line/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1790,CCL,660395820,Cruise Stocks Are Hot as the Pandemic Worsens. Heres Why.,Barrons.com,https://www.barrons.com/articles/cruise-stocks-are-hot-as-the-pandemic-worsens-heres-why-51607098676?siteid=yhoof2
1791,CCL,660391680,Return On Capital Employed Overview: Carnival,Benzinga,https://finance.yahoo.com/news/return-capital-employed-overview-carnival-150816491.html
1792,CCL,660388680,Why Carnival Stock Jumped 46% in November,Motley Fool,https://www.fool.com/investing/2020/12/04/why-carnival-stock-jumped-46-in-november/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1793,CCL,660329700,Holland America Line Retains Title as Top Alaska Cruise Line in the 2020 AFAR Travelers' Awards,PR Newswire,https://finance.yahoo.com/news/holland-america-line-retains-title-215500440.html
1794,CCL,660275940,"Cruise operator stocks surge toward multi-month highs, as BofA analyst boosts price targets",MarketWatch,https://www.marketwatch.com/story/cruise-operator-stocks-surge-toward-multi-month-highs-as-bofa-analyst-boosts-price-targets-2020-12-03?siteid=yhoof2
1795,CCL,660271260,"Why Royal Caribbean, Norwegian Cruise Line, and Carnival Corporation Stocks All Just Popped",Motley Fool,https://www.fool.com/investing/2020/12/03/why-royal-caribbean-norwegian-cruise-line-and-carn/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1796,CCL,660309000,Norwegian Cruise Line Is Running Out of Beach Sand to Draw Lines In,Motley Fool,https://www.fool.com/investing/2020/12/03/norwegian-cruise-line-is-running-out-of-beach-sand/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1797,CCL,660304800,The Pros And Cons Of Investing In Cruise Stocks Right Now,Benzinga,https://finance.yahoo.com/news/pros-cons-investing-cruise-stocks-150050874.html
1798,CCL,660302400,Carnival Cruise Line Updates Guests On Itinerary Cancellations,PR Newswire,https://finance.yahoo.com/news/carnival-cruise-line-updates-guests-142000304.html
1799,CCL,660302160,Cannabis For Harm Reduction Launches First Official Collaboration with the Dr. Peter Centre,CNW Group,https://finance.yahoo.com/news/holland-america-line-invites-cruisers-170000419.html
1800,CCL,660300840,Norwegian (NCLH) Extends Voyage Suspension Due to Coronavirus,Zacks,https://finance.yahoo.com/news/norwegian-nclh-extends-voyage-suspension-135401209.html
1801,CCL,660297600,Princess Cruises Global Fleet to Feature MedallionClass Experience in 2021,PR Newswire,https://finance.yahoo.com/news/princess-cruises-global-fleet-feature-130000252.html
1802,CCL,660295800,Carnival Chairman Micky Arison Sold a Boatload of Stock,Barrons.com,https://www.barrons.com/articles/carnival-chairman-micky-arison-sold-a-boatload-of-stock-51606998643?siteid=yhoof2
1803,CCL,660224400,Insider Sells Carnival's Stock,Benzinga,https://finance.yahoo.com/news/insider-sells-carnivals-stock-164005938.html
1804,CCL,660218400,"Seabourn Announces 2021 Signature Savings Event, With Significant Benefits And Values On Select 2021-2022 Voyages",PR Newswire,https://finance.yahoo.com/news/seabourn-announces-2021-signature-savings-150000914.html
1805,CCL,660159900,Carnival (CCL) Gains But Lags Market: What You Should Know,Zacks,https://finance.yahoo.com/news/carnival-ccl-gains-lags-market-224510144.html
1806,CCL,660138360,Why Carnival Corporation Stock Just Popped,Motley Fool,https://www.fool.com/investing/2020/12/01/why-carnival-corporation-stock-just-popped/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1807,CCL,660136560,Will Carnival Stock Crash in 2021?,Motley Fool,https://www.fool.com/investing/2020/12/01/will-carnival-stock-crash-in-2021/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1808,CCL,660136200,Carnival Corporation Announces Peter Anderson as a Section 16 Named Executive Officer,PR Newswire,https://finance.yahoo.com/news/carnival-corporation-announces-peter-anderson-161000467.html
1809,CCL,660135600,Carnival Corporation Announces Stein Kruse in New Role as Senior Advisor to the Chairman and the CEO,PR Newswire,https://finance.yahoo.com/news/carnival-corporation-announces-stein-kruse-160000305.html
1810,CCL,660135600,"Carnival Corporation Announces Jan Swartz as Group President, Holland America Group",PR Newswire,https://finance.yahoo.com/news/carnival-corporation-announces-jan-swartz-160000307.html
1811,CCL,660123000,Cunard Announces Organizational Changes to North American Operations,PR Newswire,https://finance.yahoo.com/news/cunard-announces-organizational-changes-north-123000689.html
1812,CCL,660078600,"Why Carnival, Royal Caribbean, and Norwegian Cruise Line Stocks Fell Today",Motley Fool,https://www.fool.com/investing/2020/11/30/why-carnival-royal-caribbean-and-norwegian-cruise/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1813,CCL,660021780,LeBron James Dunks On Carnival Cruise In 'King James' Trademark Battle,Benzinga,https://finance.yahoo.com/news/lebron-james-dunks-carnival-cruise-202329151.html
1814,CCL,660043860,Guess? (GES) to Report Q3 Earnings: What's in the Offing?,Zacks,https://finance.yahoo.com/news/guess-ges-report-q3-earnings-143102886.html
1815,CCL,660040620,3 ETFs for the reopening trade,MarketWatch,https://www.marketwatch.com/story/3-etfs-for-the-reopening-trade-11606494625?siteid=yhoof2
1816,CCL,659793780,Why Carnival Stock Just Popped,Motley Fool,https://www.fool.com/investing/2020/11/27/why-carnival-corporation-stock-just-popped/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
1817,CCL,659783520,PVH Corp (PVH) to Report Q3 Earnings: What's in the Offing?,Zacks,https://finance.yahoo.com/news/pvh-corp-pvh-report-q3-141202616.html
1818,CCL,659623560,There Are Good Reason to Feel Bullish About Ericsson Stock,InvestorPlace,https://finance.yahoo.com/news/good-reason-feel-bullish-ericsson-174642166.html
1819,CCL,659577600,"Carnival Corporation & plc Announces Closing of $1,450 Million 7.625% Senior Unsecured Notes due 2026 and 500 Million 7.625% Senior Unsecured Notes due 2026",PR Newswire,https://finance.yahoo.com/news/carnival-corporation-plc-announces-closing-170000666.html
1820,CCL,659615040,"Carnival Deals With More Setbacks, But Has a Promising Future",InvestorPlace,https://finance.yahoo.com/news/carnival-deals-more-setbacks-promising-152411899.html
1821,CCL,659613900,"AIDA Cruises starts with Canary Island Cruises on December 5, 2020",PR Newswire,https://finance.yahoo.com/news/aida-cruises-starts-canary-island-150500169.html
1822,CCL,659611500,Investors Should Desert the Sinking Ship That Is Carnival Cruise Lines,InvestorPlace,https://finance.yahoo.com/news/investors-desert-sinking-ship-carnival-142502709.html
1823,CCL,659561460,U.K.s Test to Release option can cut travelers quarantine time to five days  and make Christmas in England a possibility again,MarketWatch,https://www.marketwatch.com/story/traveling-to-england-for-christmas-is-back-on-but-it-isnt-cheap-11606217117?siteid=yhoof2
1824,CCL,659497260,Why Cruise Line Stocks Jumped Again on Tuesday,Motley Fool,https://www.fool.com/investing/2020/11/24/why-cruise-line-stocks-jumped-again-on-tuesday/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article
